"Date ","Symbol ","Security Name ","Client Name ","Buy / Sell ","Quantity Traded ","Trade Price / Wght. Avg. Price ","Remarks "
"26-AUG-2026","PWL","Physicswallah Limited","CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE LIMITED","BUY","23,52,677","117.72",
"26-AUG-2026","PWL","Physicswallah Limited","GHISALLO MASTER FUND LP","BUY","21,23,694","117.72",
"26-AUG-2026","PWL","Physicswallah Limited","GOLDMAN SACHS ETF TRUST - GOLDMAN SACHS INDIA EQUITY ETF","BUY","2,72,929","117.72",
"26-AUG-2026","PWL","Physicswallah Limited","GOLDMAN SACHS FUNDS - GOLDMAN SACHS INDIA EQUITY PORTFOLIO","BUY","61,23,236","117.72",
"26-AUG-2026","PWL","Physicswallah Limited","GOLDMAN SACHS FUNDS-GOLDMAN SACHS ASIA EQUITY PORTFOLIO","BUY","1,64,286","117.72",
"26-AUG-2026","PWL","Physicswallah Limited","GOLDMAN SACHS INVESTMENTS MAURITIUS I LIMITED","BUY","21,23,686","117.72",
"26-AUG-2026","PWL","Physicswallah Limited","GS INDIA EQUITY","BUY","2,83,535","117.72",
"26-AUG-2026","PWL","Physicswallah Limited","ICICI PRUDENTIAL MUTUAL FUND","BUY","2,20,00,003","117.72",
"26-AUG-2026","PWL","Physicswallah Limited","JSS INVESTMENTFONDS II - JSS RESPONSIBLE EQUITY - INDIA","BUY","60,084","117.72",
"26-AUG-2026","PWL","Physicswallah Limited","LIGHTSPEED OPPORTUNITY FUND II L.P.","SELL","4,66,98,120","117.72",
"26-AUG-2026","PWL","Physicswallah Limited","MEDIOLANUM BEST BRANDS- MEDIOLANUM INDIA OPPORTUNITIES","BUY","5,67,357","117.72",
"26-AUG-2026","PWL","Physicswallah Limited","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","21,23,689","117.72",
"26-AUG-2026","PWL","Physicswallah Limited","NEW YORK STATE TEACHERS RETIREMENT SYSTEM","BUY","4,42,432","117.72",
"26-AUG-2026","PWL","Physicswallah Limited","OP-INDIA FUND","BUY","1,86,143","117.72",
"26-AUG-2026","PWL","Physicswallah Limited","SOCIETE GENERALE","BUY","21,23,692","117.72",
"26-AUG-2026","PWL","Physicswallah Limited","TATA AIA LIFE INSURANCE COMPANY LIMITED","BUY","33,97,894","117.72",
"26-AUG-2026","PWL","Physicswallah Limited","VIRIDIAN ASIA OPPORTUNITIES MASTER FUND","BUY","23,52,783","117.72",
"26-AUG-2026","RUBICON","Rubicon Research Limited","ARANDA INVESTMENTS PTE. LTD.","BUY","8,43,372","1,660.00",
"26-AUG-2026","RUBICON","Rubicon Research Limited","GENERAL ATLANTIC SINGAPORE RR PTE LTD","SELL","8,43,372","1,660.00",
"26-AUG-2026","VIYASH","Viyash Scientific Limited","AAGAM INVESTMENTS","BUY","9,26,100","270.00",
"26-AUG-2026","VIYASH","Viyash Scientific Limited","BANDHAN MUTUAL FUND","BUY","28,43,147","263.10",
"26-AUG-2026","VIYASH","Viyash Scientific Limited","CA HARBOR INVESTMENTS","SELL","13,97,795","263.10",
"26-AUG-2026","VIYASH","Viyash Scientific Limited","CA HARBOR INVESTMENTS","SELL","29,63,400","270.00",
"26-AUG-2026","VIYASH","Viyash Scientific Limited","CA HULL INVESTMENTS","SELL","14,45,352","263.10",
"26-AUG-2026","VIYASH","Viyash Scientific Limited","CA HULL INVESTMENTS","SELL","25,92,600","270.00",
"26-AUG-2026","VIYASH","Viyash Scientific Limited","EDELWEISS MUTUAL FUND","BUY","25,92,600","270.00",
"26-AUG-2026","VIYASH","Viyash Scientific Limited","PANVIRA INDIA INNOVATION FUND","BUY","11,11,200","270.00",
"26-AUG-2026","VIYASH","Viyash Scientific Limited","S GUPTA HOMES PRIVATE LIMITED","BUY","9,26,100","270.00",
"26-AUG-2026","WELCORP","Welspun Corp Limited","ABERDEEN ASIAN OPPORTUNITIES FUND","BUY","17,600","2,275.30",
"26-AUG-2026","WELCORP","Welspun Corp Limited","ABERDEEN ASIAN SMALLER COMPANIES INVESTMENT TRUST PLC","BUY","1,62,000","2,275.30",
"26-AUG-2026","WELCORP","Welspun Corp Limited","ABERDEEN GLOBAL - INDIAN EQUITY FUND","BUY","60,600","2,275.30",
"26-AUG-2026","WELCORP","Welspun Corp Limited","ABERDEEN STANDARD SICAV I - ASIAN SMALLER COMPANIES FUND","BUY","1,57,000","2,275.30",
"26-AUG-2026","WELCORP","Welspun Corp Limited","AMERICAN FUNDS INSURANCE SERIES GLOBAL SMALL CAPITALIZATION FUND","BUY","3,264","2,275.30",
"26-AUG-2026","WELCORP","Welspun Corp Limited","AMERICAN FUNDS INSURANCE SERIES INTERNATIONAL FUND","BUY","1,59,731","2,275.30",
"26-AUG-2026","WELCORP","Welspun Corp Limited","AMERICAN FUNDS INSURANCE SERIES NEW WORLD FUND","BUY","7,438","2,275.30",
"26-AUG-2026","WELCORP","Welspun Corp Limited","AMERICAN FUNDS INSURANCE SERIES NEW WORLD FUND","BUY","41,391","2,275.30",
"26-AUG-2026","WELCORP","Welspun Corp Limited","CAPITAL GROUP EUPAC COMMON TRUST (US)","BUY","12,870","2,275.30",
"26-AUG-2026","WELCORP","Welspun Corp Limited","CAPITAL GROUP EUROPACIFIC GROWTH TRUST (US)","BUY","4,43,268","2,275.30",
"26-AUG-2026","WELCORP","Welspun Corp Limited","CAPITAL GROUP NEW WORLD FUND (LUX)","BUY","1,492","2,275.30",
"26-AUG-2026","WELCORP","Welspun Corp Limited","CAPITAL GROUP NEW WORLD FUND (LUX)","BUY","8,301","2,275.30",
"26-AUG-2026","WELCORP","Welspun Corp Limited","CAPITAL GROUP NEW WORLD TRUST (US)","BUY","7,244","2,275.30",
"26-AUG-2026","WELCORP","Welspun Corp Limited","CAPITAL GROUP NEW WORLD TRUST (US)","BUY","40,184","2,275.30",
"26-AUG-2026","WELCORP","Welspun Corp Limited","EDELWEISS LIFE INSURANCE COMPANY LIMITED","BUY","1,09,900","2,275.30",
"26-AUG-2026","WELCORP","Welspun Corp Limited","EDELWEISS MUTUAL FUND","BUY","3,73,577","2,275.30",
"26-AUG-2026","WELCORP","Welspun Corp Limited","EURO PACIFIC GROWTH FUND","BUY","29,45,863","2,275.30",
"26-AUG-2026","WELCORP","Welspun Corp Limited","NEW INDIA INVESTMENT TRUST PLC","BUY","1,23,000","2,275.30",
"26-AUG-2026","WELCORP","Welspun Corp Limited","NEW WORLD FUND INC","BUY","8,41,675","2,275.30",
"26-AUG-2026","WELCORP","Welspun Corp Limited","NEW WORLD FUND INC","BUY","1,51,256","2,275.30",
"26-AUG-2026","WELCORP","Welspun Corp Limited","QUANT MUTUAL FUND","BUY","3,69,397","2,275.30",
"26-AUG-2026","WELCORP","Welspun Corp Limited","SMALLCAP WORLD FUND INC","BUY","1,20,549","2,275.30",
"26-AUG-2026","WELCORP","Welspun Corp Limited","THE INDIA FUND INC","BUY","1,42,400","2,275.30",
"26-AUG-2026","WELCORP","Welspun Corp Limited","VIPUL MATHUR","SELL","3,00,000","2,275.30",
"26-AUG-2026","WELCORP","Welspun Corp Limited","WELSPUN INVESTMENTS AND COMMERCIALS LIMITED","SELL","60,00,000","2,275.30",
