"Date ","Symbol ","Security Name ","Client Name ","Buy / Sell ","Quantity Traded ","Trade Price / Wght. Avg. Price ","Remarks "
"22-JUL-2024","APEX","Apex Frozen Foods Limited","GRAVITON RESEARCH CAPITAL LLP","BUY","2,11,525","249.69","-"
"22-JUL-2024","APEX","Apex Frozen Foods Limited","GRAVITON RESEARCH CAPITAL LLP","SELL","2,11,525","250.00","-"
"22-JUL-2024","AWHCL","Antony Waste Hdg Cell Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","2,75,544","656.81","-"
"22-JUL-2024","AWHCL","Antony Waste Hdg Cell Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","2,75,544","656.90","-"
"22-JUL-2024","AWHCL","Antony Waste Hdg Cell Ltd","HRTI PRIVATE LIMITED","SELL","2,35,249","659.71","-"
"22-JUL-2024","AWHCL","Antony Waste Hdg Cell Ltd","HRTI PRIVATE LIMITED","BUY","2,45,782","659.52","-"
"22-JUL-2024","AWHCL","Antony Waste Hdg Cell Ltd","QE SECURITIES LLP","BUY","1,42,753","665.22","-"
"22-JUL-2024","AWHCL","Antony Waste Hdg Cell Ltd","QE SECURITIES LLP","SELL","1,58,841","664.67","-"
"22-JUL-2024","BCLIND","BCL Industries Limited","GRAVITON RESEARCH CAPITAL LLP","SELL","16,99,416","60.04","-"
"22-JUL-2024","BCLIND","BCL Industries Limited","GRAVITON RESEARCH CAPITAL LLP","BUY","16,99,416","59.99","-"
"22-JUL-2024","CANFINHOME","Can Fin Homes Ltd","SBI LIFE INSURANCE COMPANY LTD","BUY","10,00,000","827.94","-"
"22-JUL-2024","CLOUD","Varanium Cloud Limited","MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED","SELL","3,11,000","27.67","-"
"22-JUL-2024","EFFWA","Effwa Infra & Research L","MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED","BUY","1,98,400","208.60","-"
"22-JUL-2024","GGBL","Ganesh Green Bharat Ltd","ASHWIN STOCKS AND INVESTMENT PRIVATE LIMITED","SELL","1,26,600","442.33","-"
"22-JUL-2024","GGBL","Ganesh Green Bharat Ltd","MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED","SELL","1,35,000","470.40","-"
"22-JUL-2024","GGBL","Ganesh Green Bharat Ltd","MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED","BUY","2,72,400","437.65","-"
"22-JUL-2024","GPECO","GP Eco Solutions India L","CCV EMERGING OPPORTUNITIES FUND-I","SELL","72,000","350.78","-"
"22-JUL-2024","GPECO","GP Eco Solutions India L","SUMICKSHA BANSAL","SELL","70,800","357.79","-"
"22-JUL-2024","GPECO","GP Eco Solutions India L","SUMICKSHA BANSAL","BUY","79,200","357.40","-"
"22-JUL-2024","GTLINFRA","GTL Infrastructure Limite","SAHASTRAA ADVISORS PRIVATE LIMITED","SELL","9,17,44,373","2.65","-"
"22-JUL-2024","GTLINFRA","GTL Infrastructure Limite","SAHASTRAA ADVISORS PRIVATE LIMITED","BUY","10,40,44,373","2.68","-"
"22-JUL-2024","JALAN","Jalan Transolu. India Ltd","MANISH JALAN","SELL","1,92,000","3.13","-"
"22-JUL-2024","KAMOPAINTS","Kamdhenu Ventures Limited","G R D SECURITIES LIMITED","SELL","15,78,189","40.62","-"
"22-JUL-2024","KAMOPAINTS","Kamdhenu Ventures Limited","G R D SECURITIES LIMITED","BUY","15,78,189","40.62","-"
"22-JUL-2024","KAMOPAINTS","Kamdhenu Ventures Limited","HEMALI PATHIK THAKKAR","SELL","8,85,616","42.14","-"
"22-JUL-2024","KAMOPAINTS","Kamdhenu Ventures Limited","HEMALI PATHIK THAKKAR","BUY","19,93,930","41.71","-"
"22-JUL-2024","KAMOPAINTS","Kamdhenu Ventures Limited","HJS SECURITIES PRIVATE LIMITED","SELL","82,10,479","40.80","-"
"22-JUL-2024","KAMOPAINTS","Kamdhenu Ventures Limited","HJS SECURITIES PRIVATE LIMITED","BUY","84,01,496","40.69","-"
"22-JUL-2024","KAMOPAINTS","Kamdhenu Ventures Limited","HRTI PRIVATE LIMITED","BUY","28,78,781","40.45","-"
"22-JUL-2024","KAMOPAINTS","Kamdhenu Ventures Limited","HRTI PRIVATE LIMITED","SELL","28,96,944","40.43","-"
"22-JUL-2024","KSHITIJPOL","Kshitij Polyline Limited","DCRUZ SHEEN JOSEPH","SELL","2,83,733","8.14","-"
"22-JUL-2024","KSHITIJPOL","Kshitij Polyline Limited","YMD FINANCIAL CONSULTANCY PRIVATE LIMITED","SELL","2,27,935","8.16","-"
"22-JUL-2024","KSHITIJPOL","Kshitij Polyline Limited","YMD FINANCIAL CONSULTANCY PRIVATE LIMITED","BUY","3,98,352","8.12","-"
"22-JUL-2024","LATTEYS","Latteys Industries Ltd","MANSI SHARE AND STOCK ADVISORS PVT LTD","BUY","2,97,128","20.27","-"
"22-JUL-2024","MTNL","Maha Tel Nigam Ltd.","AAKRAYA RESEARCH LLP","BUY","18,65,813","74.10","-"
"22-JUL-2024","MTNL","Maha Tel Nigam Ltd.","AAKRAYA RESEARCH LLP","SELL","18,69,798","74.18","-"
"22-JUL-2024","MTNL","Maha Tel Nigam Ltd.","HRTI PRIVATE LIMITED","BUY","30,35,621","74.02","-"
"22-JUL-2024","MTNL","Maha Tel Nigam Ltd.","HRTI PRIVATE LIMITED","SELL","32,54,196","73.89","-"
"22-JUL-2024","MTNL","Maha Tel Nigam Ltd.","MICROCURVES TRADING PRIVATE LIMITED","SELL","14,13,169","73.63","-"
"22-JUL-2024","MTNL","Maha Tel Nigam Ltd.","MICROCURVES TRADING PRIVATE LIMITED","BUY","14,13,169","73.57","-"
"22-JUL-2024","MTNL","Maha Tel Nigam Ltd.","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","26,02,241","73.96","-"
"22-JUL-2024","MTNL","Maha Tel Nigam Ltd.","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","26,08,001","74.00","-"
"22-JUL-2024","MTNL","Maha Tel Nigam Ltd.","QE SECURITIES LLP","BUY","31,67,168","74.61","-"
"22-JUL-2024","MTNL","Maha Tel Nigam Ltd.","QE SECURITIES LLP","SELL","31,88,764","74.27","-"
"22-JUL-2024","MTNL","Maha Tel Nigam Ltd.","QUADRATURE CAPITAL VECTOR SP LIMITED","SELL","14,41,388","72.68","-"
"22-JUL-2024","MTNL","Maha Tel Nigam Ltd.","SHARE INDIA SECURITIES LIMITED","BUY","17,98,535","75.17","-"
"22-JUL-2024","MTNL","Maha Tel Nigam Ltd.","SHARE INDIA SECURITIES LIMITED","SELL","18,03,087","74.52","-"
"22-JUL-2024","NAVKARCORP","Navkar Corporation Ltd.","GRAVITON RESEARCH CAPITAL LLP","SELL","9,58,865","138.50","-"
"22-JUL-2024","NAVKARCORP","Navkar Corporation Ltd.","GRAVITON RESEARCH CAPITAL LLP","BUY","9,58,865","138.49","-"
"22-JUL-2024","NECCLTD","North East Carry Corp Ltd","ELIXIR WEALTH MANAGEMENT PRIVATE LIMITED","SELL","4,90,189","41.48","-"
"22-JUL-2024","NECCLTD","North East Carry Corp Ltd","ELIXIR WEALTH MANAGEMENT PRIVATE LIMITED","BUY","4,90,189","40.61","-"
