"Date ","Symbol ","Security Name ","Client Name ","Buy / Sell ","Quantity Traded ","Trade Price / Wght. Avg. Price ","Remarks "
"23-JUL-2026","AASTHA","Aastha Spintex Limited","BULLPULSE MARKETEDGE PRIVATE LIMITED","SELL","5,00,000","100.52","-"
"23-JUL-2026","AASTHA","Aastha Spintex Limited","BULLPULSE MARKETEDGE PRIVATE LIMITED","BUY","5,00,000","101.16","-"
"23-JUL-2026","AASTHA","Aastha Spintex Limited","CHAUBARA EATS PRIVATE LIMITED","BUY","5,00,000","100.52","-"
"23-JUL-2026","AASTHA","Aastha Spintex Limited","CHAUBARA EATS PRIVATE LIMITED","SELL","5,00,000","101.46","-"
"23-JUL-2026","AASTHA","Aastha Spintex Limited","F3 ADVISORS PRIVATE LIMITED","BUY","1","102.18","-"
"23-JUL-2026","AASTHA","Aastha Spintex Limited","F3 ADVISORS PRIVATE LIMITED","SELL","2,76,026","103.84","-"
"23-JUL-2026","AASTHA","Aastha Spintex Limited","HRTI PRIVATE LIMITED","SELL","33,08,924","102.20","-"
"23-JUL-2026","AASTHA","Aastha Spintex Limited","HRTI PRIVATE LIMITED","BUY","35,70,216","102.90","-"
"23-JUL-2026","AASTHA","Aastha Spintex Limited","IRAGE BROKING SERVICES LLP","BUY","3,72,697","103.10","-"
"23-JUL-2026","AASTHA","Aastha Spintex Limited","IRAGE BROKING SERVICES LLP","SELL","4,23,956","101.88","-"
"23-JUL-2026","AASTHA","Aastha Spintex Limited","JAGID VANITABEN RAJENDRAPRASAD","SELL","34,06,374","102.81","-"
"23-JUL-2026","AASTHA","Aastha Spintex Limited","JAGID VANITABEN RAJENDRAPRASAD","BUY","34,27,761","102.78","-"
"23-JUL-2026","AASTHA","Aastha Spintex Limited","JIAUM BROKING LLP","SELL","3,61,203","101.25","-"
"23-JUL-2026","AASTHA","Aastha Spintex Limited","JIAUM BROKING LLP","BUY","3,61,203","101.40","-"
