"Date ","Symbol ","Security Name ","Client Name ","Buy / Sell ","Quantity Traded ","Trade Price / Wght. Avg. Price ","Remarks "
"19-NOV-2025","APEX","Apex Frozen Foods Limited","INDO-ALLIED PROTEIN FOODS PRIVATE LIMITED","SELL","1,85,306","294.87","-"
"19-NOV-2025","ARSSBL","Anand Rathi Sh N Stk Br L","HRTI PRIVATE LIMITED","SELL","2,90,583","728.15","-"
"19-NOV-2025","ARSSBL","Anand Rathi Sh N Stk Br L","HRTI PRIVATE LIMITED","BUY","3,24,173","722.43","-"
"19-NOV-2025","ATALREAL","Atal Realtech Limited","HRTI PRIVATE LIMITED","SELL","6,70,264","22.77","-"
"19-NOV-2025","ATALREAL","Atal Realtech Limited","HRTI PRIVATE LIMITED","BUY","6,98,666","22.72","-"
"19-NOV-2025","ATALREAL","Atal Realtech Limited","JAKSON ASSETS PRIVATE LIMITED","BUY","6,50,607","22.50","-"
"19-NOV-2025","ATALREAL","Atal Realtech Limited","NIMESH MAHENDRA SAVLA","SELL","5,99,765","22.53","-"
"19-NOV-2025","AVANTIFEED","Avanti Feeds Limited","GRAVITON RESEARCH CAPITAL LLP","BUY","9,24,022","832.18","-"
"19-NOV-2025","AVANTIFEED","Avanti Feeds Limited","GRAVITON RESEARCH CAPITAL LLP","SELL","9,24,229","833.01","-"
"19-NOV-2025","BIKEWO","Bikewo Green Tech Limited","BASAN EQUITY BROKING LIMITED","BUY","68,000","18.29","-"
"19-NOV-2025","BORANA","Borana Weaves Limited","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","2,25,257","307.10","-"
"19-NOV-2025","BORANA","Borana Weaves Limited","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","2,25,257","307.53","-"
"19-NOV-2025","BORANA","Borana Weaves Limited","SILVERLEAF CAPITAL SERVICES PRIVATE LIMITED","BUY","1,40,330","306.68","-"
"19-NOV-2025","BORANA","Borana Weaves Limited","SILVERLEAF CAPITAL SERVICES PRIVATE LIMITED","SELL","1,40,330","307.07","-"
"19-NOV-2025","BORANA","Borana Weaves Limited","THAKKAR DIMPALBEN NIRBHAYKUMAR","SELL","1,35,487","299.98","-"
"19-NOV-2025","ENERGYDEV","Energy Development Compan","PLUTUS RESEARCH PRIVATE LIMITED","BUY","3,11,493","27.84","-"
"19-NOV-2025","ENERGYDEV","Energy Development Compan","PLUTUS RESEARCH PRIVATE LIMITED","SELL","3,11,493","27.85","-"
"19-NOV-2025","ENERGYDEV","Energy Development Compan","RAM MOHAN REDDY  KODI","BUY","3,23,227","27.71","-"
"19-NOV-2025","ENERGYDEV","Energy Development Compan","RAM MOHAN REDDY  KODI","SELL","3,23,227","27.84","-"
"19-NOV-2025","ESTER","Ester Industries Ltd","ARVIND SINGHANIA","SELL","18,76,000","112.20","-"
"19-NOV-2025","ESTER","Ester Industries Ltd","MOVI LIMITED","BUY","18,76,000","112.20","-"
"19-NOV-2025","EXXARO","Exxaro Tiles Limited","BHAVISHYA ECOMMERCE PRIVATE LIMITED","SELL","24,41,388","8.66","-"
"19-NOV-2025","EXXARO","Exxaro Tiles Limited","DEEP DIAMOND INDIA LIMITED","BUY","25,50,000","8.66","-"
"19-NOV-2025","FAIRCHEMOR","Fairchem Organics Limited","360 ONE SPECIAL OPPORTUNITIES FUND - SERIES 7","SELL","88,000","696.92","-"
"19-NOV-2025","FINBUD","Finbud Financial Serv Ltd","VENKATA NAGARAJU PADALA","BUY","1,15,000","156.15","-"
"19-NOV-2025","GSLSU","Global Surfaces Limited","PRAS INVESTMENT PRIVATE LIMITED","SELL","2,13,378","135.82","-"
"19-NOV-2025","GSLSU","Global Surfaces Limited","PRAS INVESTMENT PRIVATE LIMITED","BUY","2,13,378","135.67","-"
"19-NOV-2025","GSLSU","Global Surfaces Limited","SW CAPITAL PRIVATE LIMITED","BUY","2,87,350","135.00","-"
"19-NOV-2025","GSLSU","Global Surfaces Limited","SW CAPITAL PRIVATE LIMITED","SELL","2,97,207","133.51","-"
