"Date ","Symbol ","Security Name ","Client Name ","Buy / Sell ","Quantity Traded ","Trade Price / Wght. Avg. Price ","Remarks "
"19-FEB-2026","AGIIL","Agi Infra Limited","ARIHANT CAPITAL MARKETS LIMITED","BUY","3,55,637","265.81","-"
"19-FEB-2026","AGIIL","Agi Infra Limited","ARIHANT CAPITAL MARKETS LIMITED","SELL","9,00,000","265.14","-"
"19-FEB-2026","APEX","Apex Frozen Foods Limited","HRTI PRIVATE LIMITED","SELL","3,88,431","447.11","-"
"19-FEB-2026","APEX","Apex Frozen Foods Limited","HRTI PRIVATE LIMITED","BUY","4,03,613","447.63","-"
"19-FEB-2026","APEX","Apex Frozen Foods Limited","JUNOMONETA FINSOL PRIVATE LIMITED","BUY","2,57,151","448.72","-"
"19-FEB-2026","APEX","Apex Frozen Foods Limited","JUNOMONETA FINSOL PRIVATE LIMITED","SELL","2,57,405","448.90","-"
"19-FEB-2026","APEX","Apex Frozen Foods Limited","QE SECURITIES LLP","BUY","2,18,640","449.27","-"
"19-FEB-2026","APEX","Apex Frozen Foods Limited","QE SECURITIES LLP","SELL","2,26,778","449.59","-"
"19-FEB-2026","AURIGROW","Auri Grow India Limited","PRADEEP BABULAL SHAH","SELL","1,73,13,261","0.30","-"
"19-FEB-2026","BHARATSE","Bharat Seats Limited","HRTI PRIVATE LIMITED","SELL","3,84,495","209.57","-"
"19-FEB-2026","BHARATSE","Bharat Seats Limited","HRTI PRIVATE LIMITED","BUY","3,99,145","208.76","-"
"19-FEB-2026","BHARATSE","Bharat Seats Limited","JUNOMONETA FINSOL PRIVATE LIMITED","SELL","3,50,701","209.40","-"
"19-FEB-2026","BHARATSE","Bharat Seats Limited","JUNOMONETA FINSOL PRIVATE LIMITED","BUY","3,52,069","209.31","-"
"19-FEB-2026","BMWVENTLTD","BMW Ventures Limited","SHILPA AGRAWAL","BUY","40,000","59.10","-"
"19-FEB-2026","BMWVENTLTD","BMW Ventures Limited","SHILPA AGRAWAL","SELL","4,35,115","58.50","-"
"19-FEB-2026","DATAMATICS","Datamatics Global Ser.Ltd","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","5,46,160","847.81","-"
"19-FEB-2026","DATAMATICS","Datamatics Global Ser.Ltd","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","5,46,160","848.24","-"
"19-FEB-2026","FILATFASH","Filatex Fashions Limited","PRABHAT  SETHIA","SELL","6,59,23,192","0.25","-"
"19-FEB-2026","GVPIL","GE Power India Limited","JUNOMONETA FINSOL PRIVATE LIMITED","BUY","3,75,556","470.35","-"
"19-FEB-2026","GVPIL","GE Power India Limited","JUNOMONETA FINSOL PRIVATE LIMITED","SELL","3,76,707","470.66","-"
"19-FEB-2026","HILTON","Hilton Metal Forging Limi","SWAPNIL JAYESHBHAI MADIYAR","SELL","3,81,518","21.52","-"
"19-FEB-2026","KCK","Kck Industries Limited","MANSUKH SECURITIES & FINANCE LIMITED","BUY","6,00,000","21.84","-"
"19-FEB-2026","LAXMIDENTL","Laxmi Dental Limited","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","5,26,205","202.93","-"
"19-FEB-2026","LAXMIDENTL","Laxmi Dental Limited","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","5,26,205","203.11","-"
"19-FEB-2026","MARUSHIKA","Marushika Technology Ltd","MANSI SHARE AND STOCK BROKING PRIVATE LIMITED","BUY","1,20,000","120.00","-"
"19-FEB-2026","MARUSHIKA","Marushika Technology Ltd","NAV CAPITAL VCC - NAV CAPITAL EMERGING STAR FUND","BUY","1,00,800","120.00","-"
"19-FEB-2026","MARUSHIKA","Marushika Technology Ltd","NAVBHARAT INVESTMENT OPPORTUNITIES FUND","BUY","1,00,800","120.00","-"
"19-FEB-2026","MARUSHIKA","Marushika Technology Ltd","PRIYANK VAGHASHIA","BUY","82,800","120.00","-"
"19-FEB-2026","NETWEB","Netweb Tech India Ltd","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","3,14,133","3,581.75","-"
"19-FEB-2026","NETWEB","Netweb Tech India Ltd","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","3,14,133","3,580.40","-"
"19-FEB-2026","NEWGEN","Newgen Software Tech Ltd","HRTI PRIVATE LIMITED","BUY","15,73,309","605.00","-"
"19-FEB-2026","NEWGEN","Newgen Software Tech Ltd","HRTI PRIVATE LIMITED","SELL","15,84,682","602.16","-"
"19-FEB-2026","NEWGEN","Newgen Software Tech Ltd","IRAGE BROKING SERVICES LLP","SELL","7,58,256","601.64","-"
"19-FEB-2026","NEWGEN","Newgen Software Tech Ltd","IRAGE BROKING SERVICES LLP","BUY","14,20,434","606.04","-"
"19-FEB-2026","NEWGEN","Newgen Software Tech Ltd","JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED","SELL","7,25,162","605.00","-"
"19-FEB-2026","NEWGEN","Newgen Software Tech Ltd","JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED","BUY","7,25,162","603.83","-"
"19-FEB-2026","NEWGEN","Newgen Software Tech Ltd","JUNOMONETA FINSOL PRIVATE LIMITED","SELL","22,63,700","599.13","-"
