"Date ","Symbol ","Security Name ","Client Name ","Buy / Sell ","Quantity Traded ","Trade Price / Wght. Avg. Price ","Remarks "
"29-NOV-2024","CELLPOINT","Cell Point (India) Ltd","NAVDEEP MEHTA","SELL","97,200","29.03","-"
"29-NOV-2024","CMRSL","Cyber Media Res & Ser Ltd","RAJKUMARI VIMALCHAND","SELL","24,000","89.76","-"
"29-NOV-2024","DIL","Debock Industries Limited","AROMINO PRIVATE LIMITED","SELL","56,64,027","3.32","-"
"29-NOV-2024","DIL","Debock Industries Limited","BANSRAJ GOND","BUY","44,86,812","3.48","-"
"29-NOV-2024","DIL","Debock Industries Limited","BANSRAJ GOND","SELL","44,86,812","3.59","-"
"29-NOV-2024","DIL","Debock Industries Limited","ELAN VENTURES PRIVATE LIMITED","SELL","15,11,229","3.61","-"
"29-NOV-2024","DIL","Debock Industries Limited","ELAN VENTURES PRIVATE LIMITED","BUY","15,11,229","3.39","-"
"29-NOV-2024","DIL","Debock Industries Limited","ESAAR (INDIA) LIMITED","SELL","25,48,242","3.49","-"
"29-NOV-2024","DIL","Debock Industries Limited","ESAAR (INDIA) LIMITED","BUY","25,48,242","3.34","-"
"29-NOV-2024","DIL","Debock Industries Limited","ISHAAN TRADEFIN LLP","SELL","38,87,526","3.32","-"
"29-NOV-2024","DIL","Debock Industries Limited","ISHAAN TRADEFIN LLP","BUY","58,77,928","3.38","-"
"29-NOV-2024","DIL","Debock Industries Limited","MINOLLOW PRIVATE LIMITED","SELL","97,64,166","3.34","-"
"29-NOV-2024","EASEMYTRIP","Easy Trip Planners Ltd","HRTI PRIVATE LIMITED","SELL","1,98,47,644","18.40","-"
"29-NOV-2024","EASEMYTRIP","Easy Trip Planners Ltd","HRTI PRIVATE LIMITED","BUY","2,29,79,971","18.37","-"
"29-NOV-2024","EIEL","Enviro Infra Engineers L","AAKRAYA RESEARCH LLP","SELL","26,99,207","220.47","-"
"29-NOV-2024","EIEL","Enviro Infra Engineers L","AAKRAYA RESEARCH LLP","BUY","26,99,207","220.34","-"
"29-NOV-2024","EIEL","Enviro Infra Engineers L","GRT STRATEGIC VENTURES LLP","SELL","14,47,890","220.17","-"
"29-NOV-2024","EIEL","Enviro Infra Engineers L","GRT STRATEGIC VENTURES LLP","BUY","14,47,890","220.07","-"
"29-NOV-2024","EIEL","Enviro Infra Engineers L","IRAGE BROKING SERVICES LLP","BUY","5,41,142","218.21","-"
"29-NOV-2024","EIEL","Enviro Infra Engineers L","IRAGE BROKING SERVICES LLP","SELL","9,68,093","219.32","-"
"29-NOV-2024","EIEL","Enviro Infra Engineers L","MARWADI CHANDARANA INTERMEDIARIES BROKERS PRIVATE LIMITED","SELL","11,03,915","211.95","-"
"29-NOV-2024","EIEL","Enviro Infra Engineers L","MARWADI CHANDARANA INTERMEDIARIES BROKERS PRIVATE LIMITED","BUY","11,53,915","210.63","-"
"29-NOV-2024","EIEL","Enviro Infra Engineers L","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","36,03,998","220.16","-"
"29-NOV-2024","EIEL","Enviro Infra Engineers L","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","36,03,998","220.30","-"
"29-NOV-2024","JAGSNPHARM","Jagsonpal Pharma Ltd.","ANKITA VISHAL SHAH","SELL","1,54,425","779.54","-"
"29-NOV-2024","JAGSNPHARM","Jagsonpal Pharma Ltd.","ANKITA VISHAL SHAH","BUY","2,49,425","775.17","-"
"29-NOV-2024","KRN","KRN Heat Exchange N Ref L","CRONY VYAPAR PVT LTD","SELL","3,30,896","778.02","-"
"29-NOV-2024","KRN","KRN Heat Exchange N Ref L","CRONY VYAPAR PVT LTD","BUY","3,30,896","772.86","-"
"29-NOV-2024","LAMOSAIC","Lamosaic India Limited","EPITOME TRADING AND INVESTMENTS","BUY","3,91,800","164.00","-"
"29-NOV-2024","LAMOSAIC","Lamosaic India Limited","GAUTAM RAJ","SELL","2,77,800","172.20","-"
"29-NOV-2024","LAMOSAIC","Lamosaic India Limited","GLOBALWORTH SECURITIES LIMITED","BUY","1,96,200","164.00","-"
"29-NOV-2024","LAMOSAIC","Lamosaic India Limited","MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED","BUY","65,400","164.68","-"
"29-NOV-2024","LAMOSAIC","Lamosaic India Limited","NIKHIL RAJESH SINGH","BUY","1,39,200","166.87","-"
"29-NOV-2024","LAMOSAIC","Lamosaic India Limited","QUANTUM QUASAR CAPITAL","BUY","1,48,200","164.00","-"
"29-NOV-2024","LAMOSAIC","Lamosaic India Limited","SVCM SECURITIES PRIVATE LIMITED","SELL","1,08,600","172.20","-"
"29-NOV-2024","LEMERITE","Le Merite Exports Limited","UMASHANKAR LATH","SELL","1,26,400","227.10","-"
"29-NOV-2024","MANINFRA","Man Infra Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","21,39,001","225.78","-"
"29-NOV-2024","MANINFRA","Man Infra Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","21,39,001","225.63","-"
