"Date ","Symbol ","Security Name ","Client Name ","Buy / Sell ","Quantity Traded ","Trade Price / Wght. Avg. Price ","Remarks "
"21-SEP-2026","AARTIPHARM","Aarti Pharmalabs Limited","UNIFI CAPITAL PRIVATE LIMITED","BUY","9,15,000","820.00","-"
"21-SEP-2026","AGIIL","Agi Infra Limited","ARIHANT CAPITAL MARKETS LIMITED","BUY","6,94,811","272.16","-"
"21-SEP-2026","AGIIL","Agi Infra Limited","ARIHANT CAPITAL MARKETS LIMITED","SELL","6,94,811","272.14","-"
"21-SEP-2026","AHCL","Anlon Healthcare Limited","HRTI PRIVATE LIMITED","BUY","67,61,069","25.00","-"
"21-SEP-2026","AHCL","Anlon Healthcare Limited","HRTI PRIVATE LIMITED","SELL","73,12,743","25.31","-"
"21-SEP-2026","AHCL","Anlon Healthcare Limited","JUNOMONETA FINSOL PRIVATE LIMITED","SELL","78,12,199","25.11","-"
"21-SEP-2026","AHCL","Anlon Healthcare Limited","JUNOMONETA FINSOL PRIVATE LIMITED","BUY","78,12,624","25.09","-"
"21-SEP-2026","AHCL","Anlon Healthcare Limited","MICROCURVES TRADING PRIVATE LIMITED","BUY","46,68,109","25.61","-"
"21-SEP-2026","AHCL","Anlon Healthcare Limited","MICROCURVES TRADING PRIVATE LIMITED","SELL","46,68,109","25.64","-"
"21-SEP-2026","AHCL","Anlon Healthcare Limited","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","51,92,112","25.20","-"
"21-SEP-2026","AHCL","Anlon Healthcare Limited","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","51,92,112","25.22","-"
"21-SEP-2026","AHCL","Anlon Healthcare Limited","PLUTUS WEALTH MANAGEMENT LLP","SELL","32,75,093","25.00","-"
"21-SEP-2026","AHCL","Anlon Healthcare Limited","PLUTUS WEALTH MANAGEMENT LLP","BUY","32,75,093","25.01","-"
"21-SEP-2026","AHCL","Anlon Healthcare Limited","QE SECURITIES LLP","BUY","48,14,607","24.91","-"
"21-SEP-2026","AHCL","Anlon Healthcare Limited","QE SECURITIES LLP","SELL","48,87,876","24.76","-"
"21-SEP-2026","ANURAS","Anupam Rasayan India Ltd","360 ONE PIPE FUND","BUY","9,00,000","1,165.00","-"
"21-SEP-2026","ANURAS","Anupam Rasayan India Ltd","ASHAPURA COMMODITIES","SELL","15,02,130","1,165.16","-"
"21-SEP-2026","ARIS","Arisinfra Solutions Ltd","VAIBHAV RAJENDRA DOSHI","SELL","4,75,638","137.87","-"
"21-SEP-2026","ARIS","Arisinfra Solutions Ltd","VAIBHAV RAJENDRA DOSHI","BUY","4,75,638","137.19","-"
"21-SEP-2026","ATALREAL","Atal Realtech Limited","HRTI PRIVATE LIMITED","SELL","11,44,016","14.07","-"
"21-SEP-2026","ATALREAL","Atal Realtech Limited","HRTI PRIVATE LIMITED","BUY","13,29,474","14.01","-"
"21-SEP-2026","ATALREAL","Atal Realtech Limited","JAGID VANITABEN RAJENDRAPRASAD","SELL","19,36,819","14.06","-"
"21-SEP-2026","ATALREAL","Atal Realtech Limited","JAGID VANITABEN RAJENDRAPRASAD","BUY","24,07,948","14.05","-"
"21-SEP-2026","ATALREAL","Atal Realtech Limited","L7 HITECH PRIVATE LIMITED","BUY","2,00,000","14.06","-"
"21-SEP-2026","ATALREAL","Atal Realtech Limited","L7 HITECH PRIVATE LIMITED","SELL","10,00,500","14.20","-"
