"Date ","Symbol ","Security Name ","Client Name ","Buy / Sell ","Quantity Traded ","Trade Price / Wght. Avg. Price ","Remarks "
"12-SEP-2025","APOLLO","Apollo Micro Systems Ltd","HRTI PRIVATE LIMITED","SELL","18,90,788","314.93","-"
"12-SEP-2025","APOLLO","Apollo Micro Systems Ltd","HRTI PRIVATE LIMITED","BUY","20,84,622","315.28","-"
"12-SEP-2025","APOLLO","Apollo Micro Systems Ltd","JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED","SELL","19,32,272","314.51","-"
"12-SEP-2025","APOLLO","Apollo Micro Systems Ltd","JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED","BUY","19,32,272","314.78","-"
"12-SEP-2025","APOLLO","Apollo Micro Systems Ltd","JUNOMONETA FINSOL PRIVATE LIMITED","BUY","26,34,125","315.44","-"
"12-SEP-2025","APOLLO","Apollo Micro Systems Ltd","JUNOMONETA FINSOL PRIVATE LIMITED","SELL","26,34,125","315.67","-"
"12-SEP-2025","ATULAUTO","Atul Auto Limited","GRAVITON RESEARCH CAPITAL LLP","BUY","4,28,641","534.83","-"
"12-SEP-2025","ATULAUTO","Atul Auto Limited","GRAVITON RESEARCH CAPITAL LLP","SELL","4,28,641","535.52","-"
"12-SEP-2025","ATULAUTO","Atul Auto Limited","HRTI PRIVATE LIMITED","BUY","3,28,020","534.36","-"
"12-SEP-2025","ATULAUTO","Atul Auto Limited","HRTI PRIVATE LIMITED","SELL","3,40,814","535.15","-"
"12-SEP-2025","ATULAUTO","Atul Auto Limited","JUNOMONETA FINSOL PRIVATE LIMITED","BUY","2,77,135","533.95","-"
"12-SEP-2025","ATULAUTO","Atul Auto Limited","JUNOMONETA FINSOL PRIVATE LIMITED","SELL","2,77,135","534.42","-"
"12-SEP-2025","ATULAUTO","Atul Auto Limited","MUSIGMA SECURITIES","BUY","2,61,783","536.28","-"
"12-SEP-2025","ATULAUTO","Atul Auto Limited","MUSIGMA SECURITIES","SELL","2,61,783","536.49","-"
"12-SEP-2025","ATULAUTO","Atul Auto Limited","QE SECURITIES LLP","SELL","2,56,437","534.92","-"
"12-SEP-2025","ATULAUTO","Atul Auto Limited","QE SECURITIES LLP","BUY","2,59,525","537.06","-"
"12-SEP-2025","BHADORA","Bhadora Industries Ltd","NNM SECURITIES PVT LTD","SELL","1,18,800","103.77","-"
"12-SEP-2025","CCCL","Consolidated Construction","MANSI SHARE AND STOCK BROKING PRIVATE LIMITED","SELL","26,66,825","22.21","-"
"12-SEP-2025","CCCL","Consolidated Construction","MANSI SHARE AND STOCK BROKING PRIVATE LIMITED","BUY","27,03,815","22.25","-"
"12-SEP-2025","CCCL","Consolidated Construction","YUGA STOCKS AND COMMODITIES PRIVATE LIMITED","BUY","30,07,214","22.17","-"
"12-SEP-2025","CCCL","Consolidated Construction","YUGA STOCKS AND COMMODITIES PRIVATE LIMITED","SELL","30,07,214","22.16","-"
"12-SEP-2025","CEDAAR","Cedaar Textile Limited","INDIAN INFOTECH AND SOFTWARE LIMITED","BUY","1,41,000","106.50","-"
"12-SEP-2025","CEDAAR","Cedaar Textile Limited","NNM SECURITIES PVT LTD","BUY","3,000","105.50","-"
"12-SEP-2025","CEDAAR","Cedaar Textile Limited","NNM SECURITIES PVT LTD","SELL","1,41,000","106.50","-"
"12-SEP-2025","CHAMUNDA","Chamunda Electrical Ltd","GIRIJADHAVA VYAPAAR PRIVATE LIMITED","BUY","72,000","44.08","-"
"12-SEP-2025","CHAMUNDA","Chamunda Electrical Ltd","GIRIRAJ STOCK BROKING PRIVATE LIMITED","SELL","72,000","43.94","-"
"12-SEP-2025","CUBEINVIT","Cube Highways Trust","ASK FINANCIAL HOLDINGS PRIVATE LIMITED","BUY","84,75,000","133.00","-"
"12-SEP-2025","FALCONTECH","Falcon Technoproj Ind Ltd","GAURAV","SELL","30,000","20.19","-"
"12-SEP-2025","FLEXITUFF","Flexituff Inter Limited","INDIA MAX INVESTMENT FUND LIMITED","SELL","2,31,110","26.10","-"
"12-SEP-2025","FLEXITUFF","Flexituff Inter Limited","MAPLE LEAF TRADING AND SERVICES LIMITED","BUY","2,31,110","26.10","-"
"12-SEP-2025","GMDCLTD","Gujarat Min. Dev. Corpn","GRAVITON RESEARCH CAPITAL LLP","SELL","17,17,965","547.78","-"
"12-SEP-2025","GMDCLTD","Gujarat Min. Dev. Corpn","GRAVITON RESEARCH CAPITAL LLP","BUY","17,20,095","547.39","-"
"12-SEP-2025","GMDCLTD","Gujarat Min. Dev. Corpn","HRTI PRIVATE LIMITED","SELL","20,80,398","551.36","-"
"12-SEP-2025","GMDCLTD","Gujarat Min. Dev. Corpn","HRTI PRIVATE LIMITED","BUY","20,93,288","549.94","-"
"12-SEP-2025","JBMA","JBM Auto Limited","GRAVITON RESEARCH CAPITAL LLP","BUY","29,86,738","694.96","-"
"12-SEP-2025","JBMA","JBM Auto Limited","GRAVITON RESEARCH CAPITAL LLP","SELL","29,86,738","695.54","-"
"12-SEP-2025","JBMA","JBM Auto Limited","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","16,27,536","701.15","-"
"12-SEP-2025","JBMA","JBM Auto Limited","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","16,27,536","700.83","-"
"12-SEP-2025","KANDARP","Kandarp Dg Smart Bpo Ltd","INARAA FINANCIAL SERVICES PRIVATE LIMITED","SELL","76,000","116.97","-"
"12-SEP-2025","KANDARP","Kandarp Dg Smart Bpo Ltd","PASHUPATI CAPITA SER PVT LTD","BUY","76,000","117.30","-"
"12-SEP-2025","KESORAMIND","Kesoram Industries Ltd.","ABHISHEK SINGHANIA","SELL","20,03,669","4.98","-"
"12-SEP-2025","MDL","Marvel Decor Limited","ASHOK RAMNIKLAL PAUN","SELL","2,29,000","85.41","-"
"12-SEP-2025","MDL","Marvel Decor Limited","KISHAN GOPAL MOHTA","SELL","6,000","90.00","-"
"12-SEP-2025","MDL","Marvel Decor Limited","KISHAN GOPAL MOHTA","BUY","1,98,000","85.53","-"
"12-SEP-2025","MICEL","MIC Electronics Ltd","HRTI PRIVATE LIMITED","BUY","18,81,738","70.91","-"
"12-SEP-2025","MICEL","MIC Electronics Ltd","HRTI PRIVATE LIMITED","SELL","19,24,044","71.16","-"
"12-SEP-2025","MICEL","MIC Electronics Ltd","JUNOMONETA FINSOL PRIVATE LIMITED","BUY","13,07,216","70.90","-"
"12-SEP-2025","MICEL","MIC Electronics Ltd","JUNOMONETA FINSOL PRIVATE LIMITED","SELL","13,07,216","70.97","-"
"12-SEP-2025","MOBIKWIK","One Mobikwik Systems Ltd","HRTI PRIVATE LIMITED","BUY","3,66,769","299.37","-"
"12-SEP-2025","MOBIKWIK","One Mobikwik Systems Ltd","HRTI PRIVATE LIMITED","SELL","3,96,032","302.14","-"
"12-SEP-2025","MTARTECH","MTAR Technologies Limited","GRAVITON RESEARCH CAPITAL LLP","BUY","1,55,258","1,659.65","-"
"12-SEP-2025","MTARTECH","MTAR Technologies Limited","GRAVITON RESEARCH CAPITAL LLP","SELL","1,55,308","1,661.50","-"
"12-SEP-2025","MYMUDRA","My Mudra Fincorp Limited","PACE COMMODITY BROKERS PRIVATE LIMITED","SELL","1,50,000","100.06","-"
"12-SEP-2025","PRECAM","Precision Camshafts Ltd.","JUNOMONETA FINSOL PRIVATE LIMITED","BUY","5,06,568","230.84","-"
"12-SEP-2025","PRECAM","Precision Camshafts Ltd.","JUNOMONETA FINSOL PRIVATE LIMITED","SELL","5,06,568","230.95","-"
"12-SEP-2025","PROPEQUITY","P. E. Analytics Limited","BARCA GLOBAL MASTER FUND LP","SELL","4,89,600","175.00","-"
"12-SEP-2025","PROPEQUITY","P. E. Analytics Limited","SAMIR JASUJA","BUY","4,62,000","175.00","-"
"12-SEP-2025","PRUDMOULI","Prudential Sugars Corp","ACME CAPITAL MARKET LIMITED","BUY","2,00,821","36.30","-"
"12-SEP-2025","PRUDMOULI","Prudential Sugars Corp","ACME CAPITAL MARKET LIMITED","SELL","2,00,821","36.58","-"
"12-SEP-2025","PRUDMOULI","Prudential Sugars Corp","L7 HITECH PRIVATE LIMITED","SELL","2,23,217","36.28","-"
"12-SEP-2025","PRUDMOULI","Prudential Sugars Corp","L7 HITECH PRIVATE LIMITED","BUY","2,23,217","36.85","-"
"12-SEP-2025","QMSMEDI-RE","QMS Medi Ltd","ASHVINKUMAR KESHAVLAL SHAH HUF","BUY","8,964","9.09","-"
"12-SEP-2025","SIGACHI","Sigachi Industries Ltd","ACME CAPITAL MARKET LIMITED","SELL","20,17,184","42.89","-"
"12-SEP-2025","SIGACHI","Sigachi Industries Ltd","ACME CAPITAL MARKET LIMITED","BUY","20,17,184","42.86","-"
"12-SEP-2025","SIGACHI","Sigachi Industries Ltd","CLT RESEARCH TECH PRIVATE LTD","SELL","28,38,164","42.56","-"
"12-SEP-2025","SIGACHI","Sigachi Industries Ltd","CLT RESEARCH TECH PRIVATE LTD","BUY","28,38,164","42.55","-"
"12-SEP-2025","SIGACHI","Sigachi Industries Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","60,68,045","41.78","-"
"12-SEP-2025","SIGACHI","Sigachi Industries Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","60,68,045","41.70","-"
"12-SEP-2025","SIGACHI","Sigachi Industries Ltd","HRTI PRIVATE LIMITED","SELL","18,62,010","42.04","-"
"12-SEP-2025","SIGACHI","Sigachi Industries Ltd","HRTI PRIVATE LIMITED","BUY","19,32,428","41.77","-"
"12-SEP-2025","SIGACHI","Sigachi Industries Ltd","IRAGE BROKING SERVICES LLP","SELL","22,25,598","41.94","-"
"12-SEP-2025","SIGACHI","Sigachi Industries Ltd","IRAGE BROKING SERVICES LLP","BUY","36,91,495","41.63","-"
"12-SEP-2025","SIGACHI","Sigachi Industries Ltd","JUNOMONETA FINSOL PRIVATE LIMITED","SELL","83,28,904","41.92","-"
"12-SEP-2025","SIGACHI","Sigachi Industries Ltd","JUNOMONETA FINSOL PRIVATE LIMITED","BUY","83,28,904","41.88","-"
"12-SEP-2025","SIGACHI","Sigachi Industries Ltd","MATHISYS ADVISORS LLP","BUY","22,45,453","41.91","-"
"12-SEP-2025","SIGACHI","Sigachi Industries Ltd","MATHISYS ADVISORS LLP","SELL","22,54,269","41.96","-"
"12-SEP-2025","SIGACHI","Sigachi Industries Ltd","MUSIGMA SECURITIES","SELL","40,42,206","42.01","-"
"12-SEP-2025","SIGACHI","Sigachi Industries Ltd","MUSIGMA SECURITIES","BUY","40,42,206","42.00","-"
"12-SEP-2025","SIGACHI","Sigachi Industries Ltd","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","41,91,966","42.37","-"
"12-SEP-2025","SIGACHI","Sigachi Industries Ltd","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","41,91,966","42.35","-"
"12-SEP-2025","SIGACHI","Sigachi Industries Ltd","QE SECURITIES LLP","SELL","48,78,182","41.98","-"
"12-SEP-2025","SIGACHI","Sigachi Industries Ltd","QE SECURITIES LLP","BUY","48,93,097","42.18","-"
"12-SEP-2025","SNEHAA","Snehaa Organics Limited","AFFLUENCE MARKETING AND DISTRIBUTION PRIVATE LIMITED","BUY","69,000","89.75","-"
"12-SEP-2025","SNEHAA","Snehaa Organics Limited","C P KHANDELWAL","SELL","2,40,000","89.75","-"
"12-SEP-2025","SNEHAA","Snehaa Organics Limited","VARUN KRISHNAVTAR KABRA","BUY","89,000","89.75","-"
"12-SEP-2025","SWELECTES","Swelect Energy Sys Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","80,974","899.10","-"
"12-SEP-2025","SWELECTES","Swelect Energy Sys Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","80,974","899.12","-"
"12-SEP-2025","TEGA","Tega Industries Limited","PLUTUS WEALTH MANAGEMENT LLP","BUY","5,15,000","1,963.20","-"
"12-SEP-2025","TOLINS","Tolins Tyres Limited","HRTI PRIVATE LIMITED","BUY","2,18,753","193.06","-"
