"Date ","Symbol ","Security Name ","Client Name ","Buy / Sell ","Quantity Traded ","Trade Price / Wght. Avg. Price ","Remarks "
"29-JUL-2026","AASTHA","Aastha Spintex Limited","HRTI PRIVATE LIMITED","BUY","3,97,348","76.27","-"
"29-JUL-2026","AASTHA","Aastha Spintex Limited","HRTI PRIVATE LIMITED","SELL","4,13,006","76.79","-"
"29-JUL-2026","AASTHA","Aastha Spintex Limited","MATHISYS QUANTCAP LLP","BUY","3,61,875","76.94","-"
"29-JUL-2026","AASTHA","Aastha Spintex Limited","MATHISYS QUANTCAP LLP","SELL","5,09,921","76.75","-"
"29-JUL-2026","AASTHA","Aastha Spintex Limited","QE SECURITIES LLP","BUY","2,80,094","76.92","-"
"29-JUL-2026","AASTHA","Aastha Spintex Limited","QE SECURITIES LLP","SELL","3,79,355","76.05","-"
"29-JUL-2026","ASHIKAG","Ashika Global Sec Ltd","PRAGYA MERCANTILE PVT LTD","SELL","5,00,000","485.86","-"
"29-JUL-2026","ASIANTILES","Asian Granito India Limit","GAURAV R GANDHI HUF","SELL","81,99,872","62.66","-"
"29-JUL-2026","ASIANTILES","Asian Granito India Limit","GAURAV R GANDHI HUF","BUY","82,05,524","62.82","-"
"29-JUL-2026","ASIANTILES","Asian Granito India Limit","HRTI PRIVATE LIMITED","SELL","31,42,159","62.58","-"
"29-JUL-2026","ASIANTILES","Asian Granito India Limit","HRTI PRIVATE LIMITED","BUY","33,39,256","62.57","-"
"29-JUL-2026","ASIANTILES","Asian Granito India Limit","JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED","BUY","15,45,565","63.38","-"
"29-JUL-2026","ASIANTILES","Asian Granito India Limit","JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED","SELL","15,45,565","63.56","-"
"29-JUL-2026","ASIANTILES","Asian Granito India Limit","JUNOMONETA FINSOL PRIVATE LIMITED","SELL","41,44,350","63.09","-"
"29-JUL-2026","ASIANTILES","Asian Granito India Limit","JUNOMONETA FINSOL PRIVATE LIMITED","BUY","41,75,961","62.92","-"
"29-JUL-2026","ASIANTILES","Asian Granito India Limit","MICROCURVES TRADING PRIVATE LIMITED","SELL","59,59,349","63.60","-"
"29-JUL-2026","ASIANTILES","Asian Granito India Limit","MICROCURVES TRADING PRIVATE LIMITED","BUY","59,59,349","63.56","-"
"29-JUL-2026","ASIANTILES","Asian Granito India Limit","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","16,61,549","64.25","-"
"29-JUL-2026","ASIANTILES","Asian Granito India Limit","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","16,61,549","64.21","-"
"29-JUL-2026","ASIANTILES","Asian Granito India Limit","QE SECURITIES LLP","BUY","56,87,245","63.40","-"
"29-JUL-2026","ASIANTILES","Asian Granito India Limit","QE SECURITIES LLP","SELL","57,86,741","63.41","-"
"29-JUL-2026","ATALREAL","Atal Realtech Limited","ACME CAPITAL MARKET LIMITED","BUY","14,99,083","32.21","-"
"29-JUL-2026","ATALREAL","Atal Realtech Limited","ACME CAPITAL MARKET LIMITED","SELL","14,99,083","32.10","-"
"29-JUL-2026","ATALREAL","Atal Realtech Limited","CHAUBARA EATS PRIVATE LIMITED","BUY","9,25,000","32.05","-"
"29-JUL-2026","ATALREAL","Atal Realtech Limited","CHAUBARA EATS PRIVATE LIMITED","SELL","9,25,000","32.07","-"
"29-JUL-2026","ATALREAL","Atal Realtech Limited","HRTI PRIVATE LIMITED","SELL","6,12,217","32.11","-"
"29-JUL-2026","ATALREAL","Atal Realtech Limited","HRTI PRIVATE LIMITED","BUY","6,96,675","32.18","-"
"29-JUL-2026","ATALREAL","Atal Realtech Limited","QE SECURITIES LLP","BUY","10,54,825","32.09","-"
"29-JUL-2026","ATALREAL","Atal Realtech Limited","QE SECURITIES LLP","SELL","11,22,861","32.17","-"
"29-JUL-2026","ATALREAL","Atal Realtech Limited","VISHAL MAHESH WAGHELA","BUY","1,40,000","32.09","-"
"29-JUL-2026","ATALREAL","Atal Realtech Limited","VISHAL MAHESH WAGHELA","SELL","6,31,545","32.08","-"
"29-JUL-2026","BLUESTONE","BlueStone Jewel Lfstl Ltd","HRTI PRIVATE LIMITED","BUY","9,15,308","782.42","-"
"29-JUL-2026","BLUESTONE","BlueStone Jewel Lfstl Ltd","HRTI PRIVATE LIMITED","SELL","9,65,626","783.99","-"
"29-JUL-2026","BLUESTONE","BlueStone Jewel Lfstl Ltd","JUNOMONETA FINSOL PRIVATE LIMITED","BUY","8,14,562","784.94","-"
"29-JUL-2026","BLUESTONE","BlueStone Jewel Lfstl Ltd","JUNOMONETA FINSOL PRIVATE LIMITED","SELL","8,15,135","785.36","-"
"29-JUL-2026","BLUESTONE","BlueStone Jewel Lfstl Ltd","QE SECURITIES LLP","BUY","7,66,450","786.33","-"
"29-JUL-2026","BLUESTONE","BlueStone Jewel Lfstl Ltd","QE SECURITIES LLP","SELL","7,73,233","785.11","-"
"29-JUL-2026","BLUEWATER","Blue Water Logistics Ltd","SETU SECURITIES PRIVATE LIMITED","SELL","65,000","490.50","-"
"29-JUL-2026","BMLL","Bio Medica Laboratories L","DHANADEEPA CONSULTANT PRIVATE LIMITED","BUY","65,000","158.47","-"
"29-JUL-2026","BMLL","Bio Medica Laboratories L","RATHOD MANOJ CHHAGANLAL HUF","SELL","77,000","158.66","-"
"29-JUL-2026","BMLL","Bio Medica Laboratories L","RATHOD MANOJ CHHAGANLAL HUF","BUY","92,000","152.92","-"
"29-JUL-2026","CENTENKA","Century Enka Ltd","MICROCURVES TRADING PRIVATE LIMITED","SELL","1,27,422","648.34","-"
"29-JUL-2026","CENTENKA","Century Enka Ltd","MICROCURVES TRADING PRIVATE LIMITED","BUY","1,27,422","647.93","-"
"29-JUL-2026","CENTENKA","Century Enka Ltd","QE SECURITIES LLP","SELL","1,15,814","639.99","-"
"29-JUL-2026","CENTENKA","Century Enka Ltd","QE SECURITIES LLP","BUY","1,18,924","634.58","-"
"29-JUL-2026","COMSYN","Commercial Syn Bags Ltd","ARIHANT CAPITAL MARKETS LIMITED","SELL","10,66,199","195.10","-"
"29-JUL-2026","COMSYN","Commercial Syn Bags Ltd","ARIHANT CAPITAL MARKETS LIMITED","BUY","14,12,184","195.13","-"
"29-JUL-2026","COMSYN","Commercial Syn Bags Ltd","IMC INDIA SECURITIES PRIVATE LIMITED","BUY","1,92,214","187.11","-"
"29-JUL-2026","COMSYN","Commercial Syn Bags Ltd","IMC INDIA SECURITIES PRIVATE LIMITED","SELL","3,73,013","195.40","-"
"29-JUL-2026","CSM","CSM Technologies Limited","SSPL SECURITIES PRIVATE LIMITED","SELL","3,00,000","96.60","-"
"29-JUL-2026","DIGIKORE","Digikore Studios Limited","HARSH ATULKUMAR SHAH","BUY","82,400","47.50","-"
