"Date ","Symbol ","Security Name ","Client Name ","Buy / Sell ","Quantity Traded ","Trade Price / Wght. Avg. Price ","Remarks "
"10-OCT-2025","5PAISA","5paisa Capital Limited","GRAVITON RESEARCH CAPITAL LLP","BUY","2,88,744","360.00","-"
"10-OCT-2025","5PAISA","5paisa Capital Limited","GRAVITON RESEARCH CAPITAL LLP","SELL","2,88,744","360.57","-"
"10-OCT-2025","5PAISA","5paisa Capital Limited","IRAGE BROKING SERVICES LLP","BUY","2,63,344","359.22","-"
"10-OCT-2025","5PAISA","5paisa Capital Limited","IRAGE BROKING SERVICES LLP","SELL","2,64,810","363.35","-"
"10-OCT-2025","5PAISA","5paisa Capital Limited","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","2,88,687","367.23","-"
"10-OCT-2025","5PAISA","5paisa Capital Limited","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","2,88,687","366.92","-"
"10-OCT-2025","5PAISA","5paisa Capital Limited","PACE STOCK BROKING SERVICES PVT LTD","BUY","2,74,572","358.50","-"
"10-OCT-2025","5PAISA","5paisa Capital Limited","PACE STOCK BROKING SERVICES PVT LTD","SELL","2,74,572","359.03","-"
"10-OCT-2025","5PAISA","5paisa Capital Limited","SILVERLEAF CAPITAL SERVICES PRIVATE LIMITED","BUY","3,63,523","360.78","-"
"10-OCT-2025","5PAISA","5paisa Capital Limited","SILVERLEAF CAPITAL SERVICES PRIVATE LIMITED","SELL","3,63,523","361.56","-"
"10-OCT-2025","ADL","Archidply Decor Limted","SANDEEP PRAKASHCHANDRA JAIN (HUF)","BUY","19,842","104.36","-"
"10-OCT-2025","ADL","Archidply Decor Limted","SANDEEP PRAKASHCHANDRA JAIN (HUF)","SELL","34,136","105.72","-"
"10-OCT-2025","ANNAPURNA","Annapurna Swadisht Ltd","FINDOC INVESTMART PRIVATE LIMITED","BUY","1,30,000","265.51","-"
"10-OCT-2025","APTUS","Aptus Value Hsg Fin I Ltd","WF ASIAN RECONNAISSANCE FUND LIMITED","SELL","1,92,96,160","309.50","-"
"10-OCT-2025","APTUS","Aptus Value Hsg Fin I Ltd","WF ASIAN SMALLER COMPANIES FUND LIMITED","BUY","1,92,96,160","309.50","-"
"10-OCT-2025","CARTRADE","Cartrade Tech Limited","GOLDMAN SACHS INDIA LIMITED","SELL","3,61,627","2,445.00","-"
"10-OCT-2025","CARTRADE","Cartrade Tech Limited","PLUTUS WEALTH MANAGEMENT LLP","BUY","3,75,000","2,445.04","-"
"10-OCT-2025","EIMCOELECO","Eimco Elecon (India) Ltd.","HRTI PRIVATE LIMITED","SELL","44,753","1,980.23","-"
"10-OCT-2025","EIMCOELECO","Eimco Elecon (India) Ltd.","HRTI PRIVATE LIMITED","BUY","46,632","1,978.87","-"
"10-OCT-2025","ESFL","Essen Speciality Films L","VIGNESHWAR STAR TRADELINK PRIVATE LIMITED","SELL","1,37,520","262.40","-"
"10-OCT-2025","ESFL","Essen Speciality Films L","YAGNIK BHARATKUMAR TANK","SELL","1,41,840","262.40","-"
"10-OCT-2025","FABTECH","Fabtech Technologies Ltd","ARIHANT CAPITAL MARKETS LIMITED","BUY","3,33,013","192.15","-"
"10-OCT-2025","GMBREW","GM Breweries Ltd.","GRAVITON RESEARCH CAPITAL LLP","SELL","3,04,440","891.54","-"
"10-OCT-2025","GMBREW","GM Breweries Ltd.","GRAVITON RESEARCH CAPITAL LLP","BUY","3,04,440","891.46","-"
"10-OCT-2025","GREENLEAF","Greenleaf Envirotech Ltd","ABHAIKUMAR AMOLAKCHAND NAHAR","BUY","47,000","135.00","-"
"10-OCT-2025","GREENLEAF","Greenleaf Envirotech Ltd","KINGSMAN WEALTH MANAGEMENT PRIVATE LIMITED","BUY","30,000","134.97","-"
"10-OCT-2025","GREENLEAF","Greenleaf Envirotech Ltd","RIKHAV SECURITIES LIMITED","SELL","7,000","136.79","-"
"10-OCT-2025","GREENLEAF","Greenleaf Envirotech Ltd","RIKHAV SECURITIES LIMITED","BUY","1,14,000","134.60","-"
"10-OCT-2025","ISHANCH","Ishan Dyes N Chemicals L","PARU SECURITIES PVT.LTD.","BUY","1,23,500","80.92","-"
"10-OCT-2025","ISHANCH","Ishan Dyes N Chemicals L","PARU SECURITIES PVT.LTD.","SELL","1,23,500","81.58","-"
"10-OCT-2025","IZMO","IZMO Limited","NEO APEX VENTURE LLP","BUY","1,44,293","939.81","-"
"10-OCT-2025","JALAN","Jalan Transolu. India Ltd","PATATRI MUKHERJEE","SELL","81,000","4.05","-"
"10-OCT-2025","JYOTIGLOBL","Jyoti Global Plast Ltd","ANAND PRAKASH SHAH","BUY","1,22,000","73.19","-"
"10-OCT-2025","JYOTIGLOBL","Jyoti Global Plast Ltd","TWO ROADS TRADING PRIVATE LIMITED","BUY","1,32,000","72.15","-"
"10-OCT-2025","JYOTIGLOBL","Jyoti Global Plast Ltd","TWO ROADS TRADING PRIVATE LIMITED","SELL","1,32,000","72.59","-"
"10-OCT-2025","JYOTIGLOBL","Jyoti Global Plast Ltd","VIKASA INDIA EIF I FUND","SELL","1,86,000","71.74","-"
"10-OCT-2025","JYOTIGLOBL","Jyoti Global Plast Ltd","YUGAL KISHORE RAMETRA","BUY","1,00,000","77.75","-"
"10-OCT-2025","KAVDEFENCE","Kavveri Dfs & Wir Tec Ltd","NEO APEX VENTURE LLP","BUY","2,88,313","108.30","-"
"10-OCT-2025","MCLEODRUSS","Mcleod Russel India Limit","D3 STOCK VISION LLP","BUY","5,07,539","51.65","-"
"10-OCT-2025","MCLEODRUSS","Mcleod Russel India Limit","D3 STOCK VISION LLP","SELL","5,65,988","51.68","-"
"10-OCT-2025","MPEL","Manas Polymer N Energie L","AVIRAT ENTERPRISE","BUY","51,200","129.55","-"
"10-OCT-2025","MPEL","Manas Polymer N Energie L","CRAFT EMERGING MARKET FUND PCC- ELITE CAPITAL FUND","SELL","72,000","129.55","-"
"10-OCT-2025","MUNISH","Munish Forge Limited","NNM SECURITIES PVT LTD","SELL","3,00,000","121.50","-"
"10-OCT-2025","MUNISH","Munish Forge Limited","SHREYA YADAV","BUY","1,33,200","121.50","-"
"10-OCT-2025","NETWEB","Netweb Tech India Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","2,97,202","4,025.19","-"
"10-OCT-2025","NETWEB","Netweb Tech India Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","2,97,202","4,027.98","-"
"10-OCT-2025","NETWEB","Netweb Tech India Ltd","JUNOMONETA FINSOL PRIVATE LIMITED","SELL","2,83,711","4,028.99","-"
"10-OCT-2025","NETWEB","Netweb Tech India Ltd","JUNOMONETA FINSOL PRIVATE LIMITED","BUY","2,83,711","4,027.21","-"
"10-OCT-2025","NIKITA","Nikita Papers Limited","AFTERTRADE BROKING PRIVATE LIMITED","SELL","1,33,200","129.34","-"
"10-OCT-2025","NIKITA","Nikita Papers Limited","AFTERTRADE BROKING PRIVATE LIMITED","BUY","1,33,200","146.89","-"
"10-OCT-2025","PGEL","PG Electroplast Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","17,56,373","577.42","-"
"10-OCT-2025","PGEL","PG Electroplast Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","17,56,373","577.09","-"
"10-OCT-2025","SALZERELEC","Salzer Electronics Ltd.","GRAVITON RESEARCH CAPITAL LLP","SELL","1,37,532","925.92","-"
"10-OCT-2025","SALZERELEC","Salzer Electronics Ltd.","GRAVITON RESEARCH CAPITAL LLP","BUY","1,37,532","924.89","-"
"10-OCT-2025","SALZERELEC","Salzer Electronics Ltd.","HRTI PRIVATE LIMITED","BUY","1,18,018","919.31","-"
